Timestamp (uS),IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ
19472591,-16.60156,6.83594,1029.78516,-12.69531,-11.23047,1011.23047,-30.27344,-843.26172,770.99609
19477593,-7.8125,3.41797,1025.39063,-12.69531,-11.23047,1021.48437,-19.53125,-857.91016,719.23828
19482592,-14.16016,16.60156,1031.25,-15.13672,-0.48828,1005.37109,17.08984,-876.46484,684.08203
19487592,-12.69531,11.71875,1031.73828,-6.83594,8.30078,1019.04297,33.20313,-916.01562,661.13281
19492592,-12.20703,0.48828,1013.18359,-12.69531,1.46484,1006.83594,-5.85937,-897.46094,682.12891
19497593,-0.97656,9.27734,1014.64844,-15.13672,-0.97656,1020.01953,12.20703,-884.27734,725.58594
19502593,2.44141,-2.44141,1019.53125,-18.55469,0.97656,1013.67187,-5.85937,-811.03516,763.67187
19507594,-13.67187,-5.37109,1025.39063,7.8125,10.25391,1021.48437,-6.34766,-718.75,857.42187
19512590,-11.71875,4.88281,1021.48437,2.44141,-0.48828,1024.41406,-43.45703,-656.25,936.52344
19517592,-16.60156,12.69531,1013.67187,-7.8125,-1.95312,1024.41406,-25.39063,-614.25781,943.84766
19522592,-11.23047,2.44141,1013.67187,-10.25391,0.0,1026.36719,-7.8125,-552.24609,948.73047
19527590,-12.69531,17.08984,1017.57812,-4.39453,1.46484,1022.94922,-20.99609,-458.00781,980.95703
19532590,-7.32422,2.92969,1014.64844,0.0,-13.18359,1016.11328,-13.67187,-380.37109,999.51172
19537589,-15.13672,7.8125,1021.97266,-24.90234,-0.97656,1020.99609,-3.41797,-354.00391,1018.55469
19542589,-19.04297,0.97656,1012.20703,-13.18359,2.92969,1008.78906,-8.78906,-358.39844,964.35547
19547594,-18.06641,1.46484,1012.20703,-4.88281,-6.83594,1013.67187,5.85937,-340.82031,944.33594
19552593,-14.64844,8.30078,1023.4375,-20.99609,5.85937,1029.29688,36.13281,-307.12891,955.56641
19557594,-13.67187,10.74219,1025.39063,-9.76562,-2.92969,1006.83594,13.18359,-286.13281,968.26172
19562590,-21.48438,-5.85937,1014.16016,-14.64844,0.97656,987.30469,26.36719,-237.79297,992.67578
19567592,-26.85547,-7.8125,1018.06641,6.83594,11.23047,1002.44141,-17.57813,-209.47266,957.51953
19572592,-14.16016,8.78906,1026.85547,0.97656,11.23047,1034.17969,-3.41797,-213.86719,898.92578
19577593,-16.11328,-4.88281,1032.22656,-18.55469,-2.44141,1027.34375,-28.80859,-247.07031,904.29687
19582593,-17.57813,9.27734,1025.39063,-15.13672,-2.44141,1015.625,-35.15625,-209.96094,918.94531
19587594,-12.20703,7.8125,1029.29688,-9.27734,-1.95312,1011.71875,-19.04297,-103.51563,935.05859
19592590,-8.78906,6.83594,1016.60156,-12.20703,7.32422,1006.83594,0.0,-2.92969,952.63672
19597590,-10.25391,6.83594,1025.39063,1.46484,-15.13672,1021.97266,-11.71875,63.96484,1006.83594
19602589,-7.8125,6.83594,1015.625,-7.32422,-12.69531,1034.17969,-30.76172,40.03906,1082.51953
19607594,-35.15625,9.76562,1029.29688,-12.20703,9.27734,1011.71875,-42.96875,40.52734,1145.01953
19612593,-10.74219,14.16016,1024.41406,5.37109,-1.95312,1023.4375,-80.56641,104.00391,1187.5
19617594,-16.60156,8.30078,1023.4375,-15.625,4.88281,1020.01953,-72.75391,185.05859,1198.24219
19622591,-12.20703,3.90625,1016.60156,-21.48438,-5.85937,1013.67187,-74.70703,255.37109,1196.28906
19627592,-28.80859,8.78906,1018.06641,-2.92969,0.48828,1016.11328,45.41016,223.14453,1128.90625
19632592,-17.57813,1.95312,1016.11328,-15.625,6.34766,1011.23047,14.16016,295.89844,1066.89453
19637593,-4.88281,7.32422,1019.04297,-12.20703,-8.78906,1005.85937,7.8125,343.75,996.09375
19642594,-8.30078,15.13672,1029.78516,-7.8125,1.46484,1023.92578,20.01953,295.41016,941.40625
19647594,-11.23047,15.625,1011.23047,0.0,8.78906,1023.4375,48.33984,346.67969,876.46484
19652588,-18.06641,4.39453,1025.87891,-16.60156,-11.23047,1016.60156,35.64453,523.92578,853.02734
19657593,-17.57813,-4.88281,1023.92578,-7.8125,-3.41797,1020.01953,40.52734,635.25391,884.76562
19662592,3.90625,9.27734,1013.18359,-4.39453,13.18359,1009.27734,29.29688,569.33594,922.36328
19667592,-14.64844,-4.39453,1013.67187,-7.8125,10.25391,1018.55469,4.39453,521.48437,1005.37109
19672592,-7.8125,11.23047,1037.10938,-18.06641,-1.95312,1033.69141,-4.39453,489.25781,1003.90625
19677593,-13.18359,6.83594,1024.41406,-10.74219,2.92969,1017.57812,-34.66797,504.39453,877.92969
19682593,-8.78906,-2.92969,1019.53125,-15.625,-9.27734,1025.87891,35.15625,447.75391,752.44141
19687594,-18.06641,15.625,1034.17969,-11.23047,5.37109,1018.06641,99.12109,478.51562,572.75391
19692590,-17.57813,8.30078,1028.32031,-5.37109,1.46484,1020.01953,66.40625,472.16797,608.39844
19697591,-8.30078,10.74219,1029.29688,-19.53125,-6.34766,1017.57812,51.75781,437.5,617.1875
19702591,-14.16016,12.20703,1017.08984,-7.8125,5.85937,1008.30078,15.13672,413.08594,638.18359
19707592,6.83594,13.67187,1021.97266,-10.74219,9.76562,1017.08984,-30.76172,572.75391,637.20703
19712593,-6.34766,10.74219,1026.36719,-10.74219,23.4375,1014.64844,17.57813,678.71094,710.9375
19717595,-7.8125,-0.48828,1016.60156,-48.33984,9.27734,1019.04297,-23.4375,672.85156,738.76953
19722590,-8.78906,5.37109,1010.74219,-22.94922,8.30078,1013.18359,-44.43359,678.22266,698.24219
19727592,-15.625,13.67187,1024.90234,-37.59766,11.23047,1015.13672,-0.48828,678.71094,622.07031
19732592,-6.34766,14.16016,1023.4375,-13.67187,-0.97656,1030.27344,26.36719,737.79297,521.48437
19737593,-6.83594,12.69531,1029.78516,-16.60156,11.23047,1018.55469,59.57031,835.44922,436.03516
19742593,-18.55469,11.71875,1032.22656,4.39453,4.39453,1014.64844,86.42578,792.48047,445.80078
19747594,-6.83594,3.41797,1011.71875,4.88281,-7.32422,1010.25391,50.78125,734.375,445.80078
19752590,-16.60156,12.69531,1020.99609,10.74219,6.83594,1023.4375,2.44141,749.02344,488.28125
19757592,-21.97266,11.71875,1027.83203,-20.01953,-0.48828,1009.27734,5.37109,794.43359,546.875
19762592,-5.37109,-4.39453,1020.01953,25.39063,-20.50781,1024.90234,-8.78906,811.52344,642.57812
19767592,-15.13672,1.95312,1035.64453,-45.89844,-2.44141,1019.04297,-55.17578,841.79687,708.49609
19772593,-12.69531,7.8125,1013.18359,5.37109,1.46484,1021.48437,-54.6875,927.73437,688.96484
19777595,-11.23047,-5.37109,1023.92578,-0.48828,-13.67187,1008.78906,-32.71484,941.89453,682.12891
19782591,-18.55469,0.0,1025.39063,-32.22656,13.67187,1011.23047,-6.83594,883.78906,661.13281
19787590,-10.25391,-4.88281,1023.4375,-20.99609,13.18359,1021.97266,0.48828,798.33984,622.07031
19792589,-12.20703,7.32422,1019.53125,-24.90234,4.39453,1025.87891,42.96875,732.91016,546.38672
19797594,-5.85937,6.83594,1028.32031,4.88281,0.0,1019.53125,39.0625,806.15234,437.98828
19802588,-8.30078,12.20703,1013.18359,8.78906,-16.11328,1004.88281,22.46094,947.26562,375.97656
19807593,-17.08984,11.23047,1022.94922,-19.53125,-1.95312,1015.13672,67.38281,984.86328,356.93359
19812592,-22.46094,4.88281,1033.69141,11.23047,-3.90625,1014.64844,47.85156,983.39844,329.10156
19817593,3.41797,7.8125,1028.80859,-7.32422,-8.78906,1022.94922,65.91797,932.12891,308.59375
19822593,-5.37109,22.94922,1025.87891,-9.27734,2.44141,1024.90234,61.03516,940.42969,236.32812
19827594,-20.99609,0.48828,1024.90234,-12.69531,12.20703,1005.85937,89.84375,996.58203,181.64062
19832590,-26.36719,4.88281,1033.69141,1.95312,-1.46484,1016.60156,86.42578,997.07031,191.89453
19837592,-16.60156,28.32031,1017.57812,-10.74219,-5.37109,1018.06641,67.87109,957.03125,217.77344
19842591,-26.36719,-3.41797,1027.34375,2.44141,15.13672,1016.11328,58.59375,925.29297,229.00391
19847592,-5.37109,7.32422,1027.34375,-20.50781,-0.97656,1020.50781,63.47656,906.73828,223.14453
19852592,-8.30078,15.13672,1023.4375,-21.97266,2.44141,1014.64844,69.33594,903.80859,230.95703
19857593,-1.46484,5.37109,1027.83203,0.0,0.0,1036.13281,56.15234,875.97656,259.76562
19862588,-17.08984,4.88281,1029.29688,-11.71875,10.25391,999.51172,35.64453,876.46484,293.94531
19867593,-18.55469,7.8125,1006.83594,4.88281,10.25391,1015.13672,1.46484,933.10547,328.125
19872592,-7.8125,8.30078,1017.57812,-15.13672,14.16016,1016.60156,-6.34766,928.22266,360.83984
19877593,-6.83594,4.88281,1029.29688,-0.48828,2.44141,1023.92578,-18.55469,924.31641,375.0
19882593,-16.60156,-0.97656,1007.8125,-3.90625,3.90625,1031.25,3.41797,899.90234,341.30859
19887594,-13.18359,16.11328,1017.08984,-17.57813,2.44141,1020.01953,51.26953,891.60156,305.17578
19892590,-13.67187,4.88281,1015.625,-20.01953,2.44141,1015.13672,26.85547,885.74219,270.50781
19897592,-13.18359,19.53125,1022.46094,-12.20703,-4.39453,1013.18359,47.36328,869.62891,237.30469
19902592,4.39453,8.78906,1016.11328,-19.04297,-2.44141,1028.80859,62.98828,853.02734,210.44922
19907592,-14.16016,13.18359,1040.03906,2.92969,2.92969,1014.64844,60.54688,883.30078,208.98437
19912592,2.44141,13.67187,1011.23047,-3.90625,11.71875,1020.01953,57.61719,937.01172,201.17187
19917593,-15.13672,17.57813,1022.94922,6.83594,-2.44141,1023.4375,38.57422,959.47266,224.60937
19922593,0.97656,7.8125,1012.69531,-5.85937,5.37109,1013.18359,49.31641,991.21094,214.84375
19927594,-12.20703,9.76562,1027.83203,-13.67187,13.67187,1017.57812,38.57422,995.60547,216.30859
19932590,0.0,4.39453,1028.32031,0.97656,10.25391,1016.60156,31.25,987.79297,206.05469
19937589,-5.37109,8.78906,1027.34375,0.48828,12.20703,1028.80859,34.66797,982.42187,214.84375
19942589,-3.90625,11.71875,1022.94922,-16.11328,12.69531,1031.73828,22.46094,986.32812,193.35937
19947594,-10.74219,11.23047,1039.0625,-17.08984,11.23047,1016.60156,41.01563,1021.97266,202.63672
19952590,-0.48828,10.25391,1009.27734,-6.34766,5.85937,1016.60156,20.01953,979.00391,242.1875
19957592,-15.13672,0.97656,1016.60156,-16.60156,13.67187,1030.76172,30.27344,961.42578,241.21094
19962591,-8.30078,6.34766,1021.97266,3.90625,0.97656,1015.13672,38.57422,930.66406,247.55859
19967593,-23.92578,9.76562,1018.55469,-4.88281,-3.90625,1016.60156,26.85547,963.37891,245.60547
19972593,-6.83594,9.27734,1027.34375,-16.11328,14.16016,1016.60156,23.4375,1025.39063,227.53906
19977594,-10.25391,-1.95312,1020.01953,-15.625,7.32422,1029.29688,27.34375,998.53516,255.85937
19982590,-13.18359,14.16016,1022.46094,-20.50781,13.67187,1028.32031,27.34375,960.44922,251.46484
19987592,-17.57813,24.90234,1021.48437,-9.76562,0.0,1009.27734,54.19922,952.63672,208.00781
19992589,-9.27734,12.20703,1017.57812,-9.76562,3.90625,1019.04297,63.47656,950.68359,186.03516
19997594,-13.67187,7.32422,1023.4375,-8.30078,12.69531,1012.69531,75.68359,932.12891,186.52344
20002590,-15.13672,13.67187,1015.13672,-10.25391,-13.67187,1017.08984,56.15234,937.01172,193.84766
20007591,-18.55469,17.08984,1021.48437,-12.20703,-1.46484,1017.08984,47.85156,923.82812,192.38281
20012592,-24.41406,7.32422,1018.55469,-13.67187,-5.37109,1018.55469,32.22656,923.82812,217.28516
20017593,-18.06641,-4.39453,1026.85547,-16.11328,-5.85937,1025.39063,34.17969,915.52734,230.95703
20022592,-21.97266,0.0,1021.48437,-17.57813,2.44141,1029.29688,23.92578,941.89453,224.60937
20027591,-17.57813,1.95312,1020.01953,-14.16016,-4.39453,1028.80859,29.78516,948.73047,230.95703
20032591,-14.64844,0.0,1022.94922,-14.16016,13.67187,1010.74219,23.92578,949.70703,227.05078
20037590,-27.83203,1.95312,1030.76172,-22.94922,-7.32422,1016.60156,20.99609,944.82422,234.86328
20042590,-18.55469,12.69531,1027.83203,-12.20703,0.0,1013.67187,35.15625,938.96484,221.67969
20047589,-14.64844,2.44141,1020.01953,-6.34766,5.37109,1022.46094,41.50391,964.84375,200.68359
20052588,-18.06641,3.41797,1035.64453,-11.23047,-7.32422,1010.74219,42.48047,966.79687,191.89453
20057594,-13.67187,5.37109,1022.94922,-4.88281,-1.95312,1012.69531,48.82813,952.14844,199.21875
20062591,-22.46094,0.97656,1028.80859,-18.55469,4.88281,1015.13672,45.41016,972.16797,203.61328
20067592,-8.30078,-5.85937,1019.53125,-7.8125,-11.71875,1012.69531,49.80469,961.42578,199.21875
20072592,-11.71875,0.97656,1019.53125,4.39453,-12.69531,1011.71875,53.22266,958.00781,178.22266
20077593,-13.18359,1.46484,1024.41406,-6.34766,2.92969,1010.25391,53.22266,951.66016,178.71094
20082592,-12.69531,9.27734,1031.25,-3.41797,-0.48828,1006.83594,54.19922,917.48047,175.29297
20087592,-29.29688,16.60156,1019.53125,-12.69531,-13.67187,1009.76562,69.82422,910.64453,172.36328
20092592,-14.16016,8.78906,1026.36719,-13.18359,1.46484,1012.69531,67.38281,905.76172,159.17969
20097593,-14.64844,0.97656,1021.97266,-10.25391,-0.97656,1021.97266,54.6875,905.76172,166.01562
20102593,-18.06641,4.88281,1021.97266,-6.83594,-5.37109,1014.64844,41.50391,897.94922,179.19922
20107594,-3.90625,1.46484,1011.23047,-6.34766,4.88281,1015.13672,21.48438,933.10547,206.05469
20112590,-9.27734,19.53125,1018.55469,-14.64844,6.34766,1010.74219,17.57813,920.41016,201.66016
20117592,-23.4375,0.97656,1029.78516,-7.8125,5.37109,1026.85547,20.01953,924.80469,185.05859
20122592,-13.18359,7.32422,1033.69141,-8.78906,0.0,1012.20703,47.36328,883.78906,169.43359
20127590,-3.90625,-2.44141,1022.46094,-14.16016,2.92969,1021.48437,74.21875,875.48828,144.53125
20132590,-11.71875,8.30078,1023.92578,-7.32422,1.95312,1017.08984,70.80078,925.29297,115.72266
20137592,-7.8125,4.88281,1023.92578,-12.69531,-12.69531,1022.46094,43.94531,967.28516,126.46484
20142592,-11.23047,16.60156,1014.64844,-25.87891,8.78906,1017.57812,52.73438,950.19531,171.875
20147593,-1.46484,-3.90625,1022.94922,-10.25391,-1.95312,1023.92578,59.57031,970.21484,210.44922
20152594,-3.90625,7.8125,1023.92578,-8.30078,13.18359,1011.71875,78.125,995.11719,208.49609
20157594,-7.8125,17.57813,1017.08984,0.97656,-1.95312,1015.625,82.51953,1028.32031,205.56641
20162590,-13.18359,6.34766,1027.83203,-13.67187,1.95312,1010.74219,72.75391,1014.64844,229.00391
20167592,-20.99609,19.53125,1018.55469,-13.18359,15.13672,1015.13672,79.58984,982.42187,247.07031
20172592,-13.18359,9.27734,1023.92578,-4.39453,1.46484,1025.87891,79.58984,949.21875,280.27344
20177592,-11.71875,19.04297,1028.32031,-4.88281,2.44141,1030.76172,77.14844,952.63672,282.22656
20182593,-13.18359,6.83594,1023.4375,-16.60156,16.11328,1028.32031,75.68359,952.63672,289.55078
20187593,-14.64844,14.64844,1008.78906,-1.46484,-2.92969,1005.85937,74.21875,945.3125,317.38281
20192593,-17.57813,16.11328,1027.83203,-6.34766,9.76562,1007.32422,75.19531,965.33203,337.89062
20197593,6.34766,10.25391,1038.57422,-3.41797,0.97656,1034.17969,93.75,938.47656,330.56641
20202593,-5.37109,-0.48828,1032.71484,-5.37109,-4.39453,1018.55469,93.26172,943.84766,319.82422
20207594,-14.64844,24.41406,1029.29688,-15.625,1.95312,1013.67187,101.07422,943.35937,296.38672
20212591,-13.67187,7.8125,1017.57812,-0.97656,6.83594,1014.16016,118.65234,935.05859,308.10547
20217592,-3.90625,18.55469,1020.01953,-13.18359,-0.97656,1006.34766,110.35156,939.45312,280.76172
20222592,-2.44141,12.20703,1023.4375,-17.57813,-6.34766,1009.27734,89.84375,968.26172,296.875
20227593,-15.625,9.76562,1024.41406,8.30078,20.99609,1026.85547,82.51953,984.375,327.63672
20232592,-17.08984,5.37109,1025.39063,0.0,3.90625,1032.71484,67.38281,977.53906,375.0
20237591,-12.20703,0.97656,1047.36328,-12.69531,0.0,1015.625,66.89453,987.30469,387.20703
20242589,-11.71875,2.92969,1022.46094,-17.08984,4.39453,1030.76172,69.33594,991.21094,381.34766
20247594,-18.55469,-0.48828,1008.30078,-12.69531,-8.78906,1005.37109,73.73047,1001.95312,364.74609
20252591,-13.18359,7.32422,1012.69531,-5.85937,6.83594,1023.4375,106.44531,996.58203,337.89062
20257593,-13.18359,14.16016,1030.76172,-9.27734,-4.88281,1029.78516,113.76953,960.44922,318.84766
20262593,-5.85937,9.27734,1027.34375,-16.60156,-3.41797,1025.87891,102.05078,979.49219,281.73828
20267592,-10.74219,16.60156,1029.78516,-16.60156,2.44141,1021.48437,107.91016,1028.32031,265.625
20272592,-13.18359,-4.39453,1022.46094,-14.64844,-4.88281,1024.41406,98.63281,1063.47656,280.76172
20277593,-12.20703,-0.97656,1024.90234,-0.97656,-7.32422,1006.34766,93.75,1054.19922,288.57422
20282593,-17.57813,7.32422,1032.22656,-6.34766,-5.85937,1011.71875,103.51563,1035.64453,285.15625
20287593,-21.48438,2.44141,1028.32031,-18.06641,3.90625,1019.04297,106.44531,1025.87891,291.50391
20292592,-4.88281,-4.39453,1030.27344,-9.27734,-7.8125,1031.73828,104.49219,1001.95312,303.71094
20297593,-13.18359,0.97656,1020.50781,-17.08984,-1.95312,1022.94922,108.88672,964.84375,326.66016
20302593,-18.55469,-9.76562,1024.41406,-14.64844,-11.71875,1027.83203,104.49219,922.36328,322.75391
20307594,-21.48438,3.90625,1012.20703,-7.32422,-4.88281,1015.625,85.9375,911.62109,343.75
20312928,-12.69531,-5.37109,1020.01953,-19.04297,-8.30078,1007.32422,74.21875,879.88281,352.53906
20317942,-11.23047,-4.88281,1016.11328,-6.83594,-7.8125,1017.08984,86.91406,841.30859,386.71875
20322941,-11.71875,8.30078,1021.48437,-21.97266,-3.41797,1014.16016,75.19531,810.05859,391.11328
20327950,-22.94922,6.34766,1027.83203,-15.13672,4.39453,1008.78906,80.56641,804.6875,365.72266
20332956,-12.20703,0.0,1021.48437,5.37109,11.23047,1024.90234,70.80078,909.66797,360.83984
20337959,-8.78906,1.95312,1021.97266,-4.88281,-3.90625,1016.60156,86.42578,938.96484,375.48828
20342963,-14.64844,2.44141,1025.39063,-5.85937,0.0,1031.25,68.84766,1038.08594,416.99219
20347975,-20.99609,12.20703,1015.13672,-19.53125,1.46484,1028.32031,65.42969,1178.22266,411.13281
20352983,-17.08984,13.67187,1019.53125,-10.74219,-1.95312,1009.76562,112.30469,1228.02734,405.27344
20357996,-7.8125,22.46094,1023.4375,-7.8125,-9.27734,1026.85547,109.86328,1226.07422,378.41797
20363001,-16.60156,2.92969,1017.08984,-11.71875,-8.30078,1023.4375,109.375,1192.87109,342.77344
20368009,-21.97266,11.23047,1024.41406,0.48828,-6.83594,1026.85547,113.76953,1191.89453,346.67969
20373011,-20.50781,6.83594,1027.34375,-8.78906,-3.90625,1000.0,103.02734,1126.46484,384.76562
20378018,-19.53125,11.23047,1026.85547,-9.27734,-2.44141,1018.06641,48.82813,1019.04297,469.72656
20383024,-2.44141,17.08984,1030.76172,-25.39063,6.83594,1019.53125,22.46094,840.33203,596.19141
20388029,-7.8125,6.34766,1022.46094,-10.25391,3.41797,1018.06641,25.87891,685.05859,626.95312
20393037,-2.92969,0.97656,1021.48437,-5.85937,9.76562,1020.01953,34.17969,621.58203,605.95703
20398054,-5.37109,5.85937,1020.50781,-6.34766,-4.39453,1020.01953,47.85156,601.07422,567.87109
20403063,-20.99609,14.16016,1025.39063,-15.13672,2.92969,1022.46094,46.38672,615.23437,551.26953
20408070,-4.88281,10.25391,1013.67187,-13.67187,2.44141,1014.64844,36.62109,623.53516,558.59375
20413072,-21.48438,19.53125,1021.97266,-17.08984,8.78906,1020.99609,22.46094,656.25,543.45703
20418082,-12.69531,0.0,1019.04297,-6.83594,-6.34766,1009.76562,21.97266,681.15234,529.29687
20423081,-2.92969,8.30078,1028.32031,-7.32422,14.16016,1024.90234,48.82813,691.89453,507.32422
20428090,-4.39453,0.48828,1020.01953,5.37109,6.83594,1020.99609,56.64063,679.6875,492.1875
20433091,-10.74219,6.34766,1022.46094,-11.71875,13.67187,1010.25391,77.14844,634.76562,459.47266
20438100,-12.69531,6.34766,1029.29688,-9.76562,-3.90625,1011.71875,77.14844,667.48047,417.48047
20443107,-2.92969,8.30078,1034.66797,-11.23047,10.74219,1018.55469,91.79688,762.20703,418.45703
20448114,-10.25391,13.67187,1025.39063,-22.94922,-0.97656,1011.23047,87.40234,742.67578,490.23437
20453112,-16.11328,21.48438,1025.39063,-15.13672,-2.44141,1018.06641,57.61719,684.57031,547.36328
20458120,-19.04297,12.20703,1026.85547,-5.85937,-4.88281,1018.55469,41.50391,626.95312,577.63672
20463123,-12.69531,9.76562,1033.20313,-4.39453,-1.46484,1010.74219,51.75781,579.10156,605.46875
20468129,-12.69531,-8.30078,1022.46094,-9.27734,-2.44141,1021.48437,49.80469,524.90234,634.27734
20473135,-13.18359,6.83594,1019.53125,8.78906,-13.67187,1016.60156,39.55078,502.92969,677.24609
20478139,-15.625,5.85937,1016.60156,-18.06641,-10.25391,1021.48437,0.97656,436.03516,775.87891
20483140,-22.46094,4.39453,1022.94922,-6.34766,12.20703,1017.57812,8.30078,422.36328,808.10547
20488149,-26.85547,6.34766,1028.80859,-2.92969,4.88281,1019.53125,17.08984,474.60937,852.05078
20493152,-19.04297,-0.48828,1031.25,-9.76562,-2.44141,1018.06641,17.08984,532.71484,913.08594
20498164,-19.53125,-11.71875,1023.4375,0.97656,9.76562,1016.60156,7.32422,574.70703,1009.76562
20503167,-8.78906,9.27734,1015.13672,-18.06641,-1.95312,1019.04297,-6.34766,646.48437,1059.57031
20508172,-18.06641,0.0,1025.39063,18.55469,11.23047,1013.18359,33.69141,706.54297,1065.42969
20513168,2.44141,9.27734,1034.17969,-27.34375,-9.27734,1020.01953,55.17578,795.41016,1020.01953
20518173,-4.88281,-1.46484,1016.11328,1.95312,-5.85937,1013.67187,53.22266,856.44531,965.33203
20523172,1.95312,-0.48828,1028.32031,-24.90234,-0.97656,1019.04297,40.03906,787.59766,937.98828
20528173,-13.67187,-1.95312,1030.76172,-17.57813,14.16016,1008.78906,49.80469,764.16016,899.90234
20533172,-6.34766,4.88281,1024.90234,-38.08594,-7.8125,1026.85547,52.24609,716.79687,916.01562
20538176,-20.99609,11.23047,1021.97266,-48.33984,-4.39453,1009.76562,52.24609,640.13672,922.85156
20543175,-26.36719,0.97656,1022.94922,-65.42969,31.73828,1016.11328,-7.8125,567.87109,1002.92969
20548176,-18.06641,-1.46484,1023.4375,-52.73438,23.4375,1021.97266,-39.0625,514.64844,1035.64453
20553175,-8.78906,11.71875,1027.34375,-55.66406,22.46094,1010.25391,-62.5,457.03125,1076.17188
20558175,-8.78906,13.67187,1029.78516,-76.17188,31.73828,978.51562,-73.24219,386.71875,1122.55859
20563174,-15.13672,13.67187,1020.01953,-10.25391,36.62109,981.93359,-75.19531,166.99219,1168.45703
20568175,-25.39063,16.11328,1021.48437,41.50391,9.27734,1013.18359,-94.72656,134.27734,1120.11719
20573174,-17.08984,4.39453,1013.67187,-44.92188,1.46484,1035.64453,-57.61719,98.14453,1120.11719
20578174,-10.25391,2.44141,1023.92578,-157.22656,-24.90234,1010.74219,-84.96094,-22.94922,1149.90234
20583173,-22.46094,2.44141,1032.71484,52.73438,-2.44141,985.35156,-122.55859,62.01172,1163.08594
20588173,-3.41797,12.20703,1018.55469,-68.35938,-2.92969,984.375,-138.18359,82.03125,1190.42969
20593172,-10.74219,5.85937,1021.48437,2.44141,-5.85937,1000.97656,-122.07031,98.63281,1223.63281
20598176,-5.85937,18.06641,1026.85547,-88.86719,1.95312,1024.90234,-114.74609,111.32813,1186.03516
20603175,-20.50781,15.13672,1023.92578,23.4375,16.60156,996.09375,-108.88672,220.70312,1173.82813
20608176,-14.64844,-0.97656,1028.80859,-25.39063,50.78125,1042.96875,-78.61328,260.74219,1089.35547
20613174,-7.8125,4.88281,1017.57812,-62.98828,24.41406,961.91406,-93.75,250.0,1063.96484
20618175,-18.55469,4.88281,1018.55469,83.98438,-49.31641,1039.0625,-97.16797,213.37891,1020.50781
20623174,-22.46094,8.30078,1024.41406,-11.71875,12.69531,991.21094,-76.17188,177.24609,944.82422
20628174,-20.50781,12.69531,1012.69531,-58.10547,54.19922,1006.83594,-43.94531,109.375,875.0
20633173,-4.39453,3.41797,1022.46094,-78.125,20.99609,1008.30078,-45.89844,-29.29688,776.85547
20638174,4.39453,11.23047,1026.36719,-65.91797,7.32422,1055.17578,-25.87891,-80.56641,699.70703
20643172,-8.78906,9.76562,1025.87891,-45.41016,17.57813,1013.67187,-22.46094,-148.92578,640.625
20648173,-8.78906,-3.90625,1027.83203,-62.98828,21.48438,1009.27734,11.23047,-278.80859,633.30078
20653173,-9.27734,0.0,1013.67187,100.58594,-13.67187,1000.97656,-3.90625,-386.23047,666.01562
20658174,-11.71875,22.94922,1029.29688,9.27734,-24.41406,1041.01563,10.25391,-384.76562,681.15234
20663173,-8.30078,13.18359,1020.01953,5.85937,16.60156,985.35156,-21.48438,-442.38281,706.05469
20668174,-11.71875,-1.95312,1020.01953,39.0625,0.48828,991.21094,-30.27344,-514.16016,725.09766
20673172,-13.18359,-0.48828,1028.32031,11.71875,24.41406,1001.46484,-35.15625,-528.80859,761.23047
20678173,1.46484,10.74219,1022.94922,20.01953,-38.08594,1010.74219,-47.85156,-515.625,842.77344
20683173,-20.50781,13.67187,1022.46094,-2.92969,-26.85547,1021.97266,-63.47656,-543.94531,903.32031
20688173,-14.16016,18.55469,1016.11328,27.34375,-21.97266,1038.57422,-36.13281,-619.14062,923.33984
20693172,-1.46484,0.48828,1020.01953,17.57813,22.94922,1020.99609,-0.48828,-689.45312,907.71484
20698173,-11.71875,-3.41797,1025.87891,-7.32422,2.44141,1008.30078,3.90625,-672.36328,845.70312
20703173,-24.90234,10.74219,1018.55469,-20.50781,28.80859,1005.37109,-18.55469,-673.33984,877.92969
20708173,-13.18359,9.76562,1024.90234,12.20703,-32.71484,1016.60156,-21.97266,-663.57422,893.06641
20713173,-17.08984,16.60156,1020.99609,35.15625,-35.15625,1003.90625,-17.57813,-626.46484,891.11328
20718173,4.39453,17.08984,1023.92578,55.17578,-35.15625,1012.69531,0.48828,-576.66016,836.91406
20723172,-18.06641,8.30078,1019.04297,33.69141,-64.94141,1010.25391,-8.30078,-548.82812,819.33594
20728176,-9.76562,0.48828,1025.87891,-10.25391,-1.95312,1013.67187,-2.92969,-581.05469,805.17578
20733175,-11.23047,14.64844,1028.32031,-13.18359,6.34766,1014.64844,-14.16016,-597.65625,760.74219
20738176,-19.04297,7.8125,1024.90234,-8.30078,-5.85937,1035.15625,-21.97266,-574.70703,761.23047
20743174,-18.06641,6.83594,1010.25391,-8.78906,-6.83594,1015.625,-22.46094,-616.21094,776.36719
20748175,-13.18359,-2.44141,1028.80859,-18.55469,-18.06641,1020.99609,-55.17578,-632.32422,791.99219
20753174,-5.37109,2.44141,1022.46094,-39.0625,-17.57813,1023.92578,-59.08203,-674.31641,801.75781
20758174,-24.90234,-0.97656,1030.76172,-1.95312,10.74219,1026.85547,-53.22266,-697.26562,805.66406
